ArtistUnknownMalayanBlackMagicilmuSihir19thcentury.jpg,Artist Unknown Malayan Black Magicilmu Sihir (19)
33SirLawrenceAlmaTademaTheNurse1872Nursingpg147.jpg,Sir Lawrence Alma Tadema The Nurse Nursing (33 1872 147)
31SantiBuglioniSevenWorksofMercydetail1525Charitypg141.jpg,Santi Buglioni Seven Worksof Mercy detail Charity (31 1525 141)
43ErnestBoardAlbucasisBlisteringaPatientintheHospitalatCordovalate19thearly20thcenturyMedicalSchoolpg191.jpg,Ernest Board Albucas is Blistering a Patient in the Hospital at Cordovalate Medical School (43 19 20 191)
JacobToorenvlitASurgeonBindingupaWomansArmafterBloodletting1666.jpg,Jacob Toorenvlit A Surgeon Binding up a Woman's Arm after Bloodletting (1666)
AryballoswithBloodlettingSceneLouvrevaseearlyClassicalca480bc.jpg,Aryballos with Bloodletting Scene Louvre vase early Classical (480)
KeirCollectionBaghdadSholarsdiscussmedicinalcure.jpeg,Keir Baghdad Sholars discuss medicinal cure (Collection)
41GustavKlimtMedicine1907Medicinepg175.jpg,Gustav Klimt Medicine Medicine (41 1907 175)
AchillesBandagingPatroklos.gif,Achilles Bandaging Patroklos
ZhouPeiQunAPatientReceivingManipulatingTreatmentforaPainintheShoulder1890.jpg,Zhou Pei Qun A Patient Receiving Manipulating Treatment for a Pain in the Shoulder (1890)
PunchHealthDoctorsCartoons1911.jpg,Punch Health Doctors Cartoons (1911)
LouisLeopoldBoileyAVaccinatorVaccinatingaYoungChild18071.jpg,Louis Leopold Boiley A Vaccinator Vaccinating a Young Child (18071)
44RobertHannahWilliamHarveyDemonstratingtoCharlesIHisTheoryoftheCirculationoftheBlood1848ExperimentalMethodpg193.jpg,Robert Hannah William Harvey Demonstrating to Charles I His Theory of the Circulation of the Blood Experimental Method (44 1848 193)
LeishmaniasisSurvivorEffigyVesselPeruSouthAmericaMocheDATE1650CE.jpeg,Leishmaniasis Survivor Effigy Vessel Peru South America Moche (1650)
FridaKahloTheBrokenColumn1944.jpg,Frida Kahlo The Broken Column (1944)
AspirinCrystalsAnnieCavanaghandDavidMcCarthy2006artofmedbook.jpg,Aspirin Crystals Annie Cavanaghand David Mc Carthy (2006)
SodaFountainElixirAntiquesodafountainusedtodispenseelixirs.jpg,Soda Fountain Elixir Antique soda fountain used to dispense elixirs
OneoftheoldestexistingcopiesofTheCanonofMedicinebyAvicennac1030.jpg,One of the oldest existing copies of The Canon of Medicine by Avicenna (1030)
PaultheHermitfromtheIsenheimAltarpiecebyMathiasGrunewald.jpeg,Paulthe Hermit from the Isenheim Altarpiece by Mathias Grunewald
MosquitoNetsSargent.jpg,Mosquito Nets Sargent
InscribedpestleandmortarforgrindingdrugsKhrusanlate12thorearly13thcentury.jpg,Inscribed pestle and mortar for grinding drugs Khrusanlate (12 13)
34JerryBarrettFlorenceNightingaleRecivingtheWoundedatScrutarica1856Nursingpg14849.jpg,Jerry Barrett Florence Nightingale Reciving the Wounded at Scrutarica Nursing (34 1856 14849)
GerritDouTheDropsicalWoman.jpg,Gerrit Dou The Dropsical Woman
ErnestBoardDioscoridesdescribingthemandrake1909.jpg,Ernest Board Dioscorides describing the mandrake (1909)
DictionaryGlossofPhrenologywithaccompanyingillustrations1900.jpg,Dictionary Glossary of Phrenology with accompanying illustrations (1900)
PaulRegnardAttaqueHysteroEpileptiqueArcDeCercle1880CourtesyoftheHarveyCushingJohnHayWhitneyMedicalLibrary.jpg,Paul Regnard Attaque Hystero Epileptique Arc De Cercle Courtesy of the Harvey Cushing John Hay Whitney Medical Library (1880)
